gain	0	1	-78.87
gain	1	0	-78.10
gain	0	2	-81.63
gain	2	0	-80.16
gain	0	3	-82.13
gain	3	0	-80.20
gain	0	4	-85.25
gain	4	0	-79.17
gain	0	5	-72.45
gain	5	0	-71.90
gain	0	6	-81.80
gain	6	0	-82.23
gain	0	7	-68.55
gain	7	0	-64.79
gain	0	8	-82.83
gain	8	0	-84.32
gain	0	9	-84.14
gain	9	0	-79.41
gain	0	10	-72.85
gain	10	0	-66.07
gain	0	11	-81.73
gain	11	0	-80.61
gain	0	12	-84.03
gain	12	0	-82.51
gain	0	13	-56.44
gain	13	0	-55.64
gain	0	14	-83.01
gain	14	0	-76.46
gain	0	15	-78.25
gain	15	0	-77.27
gain	0	16	-85.74
gain	16	0	-84.41
gain	0	17	-87.21
gain	17	0	-89.98
gain	0	18	-76.97
gain	18	0	-73.21
gain	0	19	-71.38
gain	19	0	-67.28
gain	0	20	-77.28
gain	20	0	-72.27
gain	0	21	-67.61
gain	21	0	-63.20
gain	0	22	-62.76
gain	22	0	-58.17
gain	0	23	-86.11
gain	23	0	-83.55
gain	0	24	-70.87
gain	24	0	-65.23
gain	0	25	-77.15
gain	25	0	-74.84
gain	0	26	-84.96
gain	26	0	-80.94
gain	0	27	-83.47
gain	27	0	-80.88
gain	0	28	-75.43
gain	28	0	-72.77
gain	0	29	-76.29
gain	29	0	-75.63
gain	0	30	-78.43
gain	30	0	-74.78
gain	0	31	-89.55
gain	31	0	-87.67
gain	0	32	-74.27
gain	32	0	-72.78
gain	0	33	-92.52
gain	33	0	-88.12
gain	0	34	-87.30
gain	34	0	-86.10
gain	0	35	-89.73
gain	35	0	-85.86
gain	0	36	-91.02
gain	36	0	-91.62
gain	0	37	-85.26
gain	37	0	-85.09
gain	0	38	-75.07
gain	38	0	-73.21
gain	0	39	-83.16
gain	39	0	-81.03
gain	0	40	-78.95
gain	40	0	-80.49
gain	0	41	-89.01
gain	41	0	-86.13
gain	0	42	-82.82
gain	42	0	-81.39
gain	0	43	-72.00
gain	43	0	-67.67
gain	0	44	-77.58
gain	44	0	-75.97
gain	0	45	-78.60
gain	45	0	-78.95
gain	0	46	-83.03
gain	46	0	-83.91
gain	0	47	-84.18
gain	47	0	-83.89
gain	0	48	-79.54
gain	48	0	-77.85
gain	1	2	-79.99
gain	2	1	-79.28
gain	1	3	-70.55
gain	3	1	-69.38
gain	1	4	-60.04
gain	4	1	-54.73
gain	1	5	-78.61
gain	5	1	-78.83
gain	1	6	-72.80
gain	6	1	-74.00
gain	1	7	-78.14
gain	7	1	-75.15
gain	1	8	-82.65
gain	8	1	-84.91
gain	1	9	-78.93
gain	9	1	-74.97
gain	1	10	-70.88
gain	10	1	-64.88
gain	1	11	-80.24
gain	11	1	-79.88
gain	1	12	-83.00
gain	12	1	-82.25
gain	1	13	-81.14
gain	13	1	-81.10
gain	1	14	-89.48
gain	14	1	-83.70
gain	1	15	-85.34
gain	15	1	-85.12
gain	1	16	-65.59
gain	16	1	-65.02
gain	1	17	-76.60
gain	17	1	-80.14
gain	1	18	-74.10
gain	18	1	-71.10
gain	1	19	-77.90
gain	19	1	-74.57
gain	1	20	-80.87
gain	20	1	-76.62
gain	1	21	-79.77
gain	21	1	-76.13
gain	1	22	-74.90
gain	22	1	-71.07
gain	1	23	-89.42
gain	23	1	-87.63
gain	1	24	-88.80
gain	24	1	-83.92
gain	1	25	-77.90
gain	25	1	-76.37
gain	1	26	-85.92
gain	26	1	-82.67
gain	1	27	-68.34
gain	27	1	-66.52
gain	1	28	-87.40
gain	28	1	-85.50
gain	1	29	-82.01
gain	29	1	-82.13
gain	1	30	-88.08
gain	30	1	-85.19
gain	1	31	-74.56
gain	31	1	-73.46
gain	1	32	-80.01
gain	32	1	-79.28
gain	1	33	-82.79
gain	33	1	-79.15
gain	1	34	-76.97
gain	34	1	-76.53
gain	1	35	-76.01
gain	35	1	-72.90
gain	1	36	-76.29
gain	36	1	-77.66
gain	1	37	-74.21
gain	37	1	-74.81
gain	1	38	-77.33
gain	38	1	-76.24
gain	1	39	-68.94
gain	39	1	-67.58
gain	1	40	-87.59
gain	40	1	-89.90
gain	1	41	-77.70
gain	41	1	-75.58
gain	1	42	-77.60
gain	42	1	-76.94
gain	1	43	-88.12
gain	43	1	-84.55
gain	1	44	-80.73
gain	44	1	-79.88
gain	1	45	-81.08
gain	45	1	-82.20
gain	1	46	-64.70
gain	46	1	-66.35
gain	1	47	-83.27
gain	47	1	-83.74
gain	1	48	-57.23
gain	48	1	-56.30
gain	2	3	-82.14
gain	3	2	-81.68
gain	2	4	-74.15
gain	4	2	-69.54
gain	2	5	-84.69
gain	5	2	-85.61
gain	2	6	-81.99
gain	6	2	-83.89
gain	2	7	-70.86
gain	7	2	-68.57
gain	2	8	-84.62
gain	8	2	-87.59
gain	2	9	-75.97
gain	9	2	-72.72
gain	2	10	-75.53
gain	10	2	-70.24
gain	2	11	-70.50
gain	11	2	-70.84
gain	2	12	-77.06
gain	12	2	-77.02
gain	2	13	-82.07
gain	13	2	-82.74
gain	2	14	-78.16
gain	14	2	-73.09
gain	2	15	-72.49
gain	15	2	-72.98
