gain	0	1	-87.39
gain	1	0	-90.74
gain	0	2	-95.30
gain	2	0	-96.64
gain	0	3	-105.13
gain	3	0	-105.85
gain	0	4	-106.74
gain	4	0	-108.13
gain	0	5	-108.11
gain	5	0	-110.09
gain	0	6	-111.64
gain	6	0	-112.52
gain	0	7	-82.87
gain	7	0	-89.20
gain	0	8	-87.41
gain	8	0	-88.51
gain	0	9	-99.13
gain	9	0	-101.76
gain	0	10	-101.14
gain	10	0	-106.51
gain	0	11	-105.52
gain	11	0	-108.42
gain	0	12	-108.36
gain	12	0	-111.24
gain	0	13	-108.60
gain	13	0	-112.97
gain	0	14	-88.33
gain	14	0	-89.91
gain	0	15	-93.79
gain	15	0	-96.80
gain	0	16	-96.71
gain	16	0	-97.32
gain	0	17	-102.45
gain	17	0	-103.15
gain	0	18	-102.96
gain	18	0	-108.16
gain	0	19	-109.74
gain	19	0	-107.42
gain	0	20	-113.57
gain	20	0	-114.74
gain	0	21	-98.48
gain	21	0	-102.44
gain	0	22	-99.94
gain	22	0	-105.45
gain	0	23	-103.27
gain	23	0	-105.96
gain	0	24	-102.06
gain	24	0	-106.19
gain	0	25	-102.56
gain	25	0	-108.57
gain	0	26	-112.02
gain	26	0	-114.54
gain	0	27	-106.80
gain	27	0	-112.03
gain	0	28	-101.86
gain	28	0	-101.33
gain	0	29	-109.12
gain	29	0	-108.31
gain	0	30	-108.19
gain	30	0	-112.22
gain	0	31	-106.43
gain	31	0	-109.90
gain	0	32	-106.59
gain	32	0	-109.53
gain	0	33	-111.39
gain	33	0	-113.15
gain	0	34	-112.56
gain	34	0	-115.09
gain	0	35	-106.84
gain	35	0	-113.30
gain	0	36	-113.28
gain	36	0	-116.38
gain	0	37	-109.54
gain	37	0	-107.56
gain	0	38	-103.34
gain	38	0	-103.23
gain	0	39	-108.63
gain	39	0	-112.92
gain	0	40	-117.01
gain	40	0	-122.61
gain	0	41	-111.97
gain	41	0	-116.70
gain	0	42	-106.72
gain	42	0	-109.98
gain	0	43	-112.06
gain	43	0	-113.80
gain	0	44	-112.62
gain	44	0	-114.33
gain	0	45	-111.00
gain	45	0	-113.95
gain	0	46	-114.09
gain	46	0	-115.05
gain	0	47	-111.76
gain	47	0	-117.13
gain	0	48	-112.47
gain	48	0	-114.26
gain	1	2	-87.09
gain	2	1	-85.08
gain	1	3	-91.03
gain	3	1	-88.41
gain	1	4	-102.54
gain	4	1	-100.58
gain	1	5	-113.83
gain	5	1	-112.46
gain	1	6	-110.18
gain	6	1	-107.72
gain	1	7	-94.77
gain	7	1	-97.75
gain	1	8	-91.45
gain	8	1	-89.20
gain	1	9	-95.34
gain	9	1	-94.61
gain	1	10	-99.59
gain	10	1	-101.61
gain	1	11	-101.77
gain	11	1	-101.32
gain	1	12	-106.53
gain	12	1	-106.06
gain	1	13	-109.53
gain	13	1	-110.54
gain	1	14	-96.01
gain	14	1	-94.24
gain	1	15	-91.50
gain	15	1	-91.15
gain	1	16	-107.43
gain	16	1	-104.69
gain	1	17	-103.88
gain	17	1	-101.22
gain	1	18	-105.51
gain	18	1	-107.35
gain	1	19	-111.02
gain	19	1	-105.34
gain	1	20	-114.39
gain	20	1	-112.21
gain	1	21	-102.92
gain	21	1	-103.53
gain	1	22	-107.00
gain	22	1	-109.16
gain	1	23	-107.16
gain	23	1	-106.50
gain	1	24	-102.60
gain	24	1	-103.38
gain	1	25	-108.98
gain	25	1	-111.64
gain	1	26	-111.18
gain	26	1	-110.35
gain	1	27	-115.35
gain	27	1	-117.22
gain	1	28	-106.88
gain	28	1	-103.00
gain	1	29	-112.66
gain	29	1	-108.49
gain	1	30	-110.39
gain	30	1	-111.07
gain	1	31	-110.80
gain	31	1	-110.92
gain	1	32	-110.76
gain	32	1	-110.35
gain	1	33	-112.66
gain	33	1	-111.06
gain	1	34	-112.79
gain	34	1	-111.97
gain	1	35	-109.32
gain	35	1	-112.43
gain	1	36	-113.71
gain	36	1	-113.45
gain	1	37	-109.30
gain	37	1	-103.97
gain	1	38	-115.88
gain	38	1	-112.43
gain	1	39	-111.47
gain	39	1	-112.40
gain	1	40	-111.75
gain	40	1	-114.00
gain	1	41	-112.95
gain	41	1	-114.33
gain	1	42	-114.46
gain	42	1	-114.37
gain	1	43	-113.40
gain	43	1	-111.79
gain	1	44	-118.18
gain	44	1	-116.54
gain	1	45	-118.42
gain	45	1	-118.01
gain	1	46	-120.29
gain	46	1	-117.91
gain	1	47	-116.19
gain	47	1	-118.21
gain	1	48	-114.89
gain	48	1	-113.32
gain	2	3	-81.03
gain	3	2	-80.41
gain	2	4	-98.58
gain	4	2	-98.63
gain	2	5	-102.47
gain	5	2	-103.11
gain	2	6	-102.40
gain	6	2	-101.94
gain	2	7	-103.74
gain	7	2	-108.73
gain	2	8	-98.59
gain	8	2	-98.36
gain	2	9	-85.96
gain	9	2	-87.24
gain	2	10	-87.31
gain	10	2	-91.34
gain	2	11	-94.83
gain	11	2	-96.39
gain	2	12	-99.00
gain	12	2	-100.55
gain	2	13	-105.84
gain	13	2	-108.86
gain	2	14	-98.28
gain	14	2	-98.51
gain	2	15	-98.07
gain	15	2	-99.75
gain	2	16	-101.50
gain	16	2	-100.77
gain	2	17	-101.73
gain	17	2	-101.08
gain	2	18	-99.36
gain	18	2	-103.22
gain	2	19	-106.97
gain	19	2	-103.31
gain	2	20	-105.73
gain	20	2	-105.56
gain	2	21	-99.40
gain	21	2	-102.03
gain	2	22	-98.53
gain	22	2	-102.70
gain	2	23	-104.46
gain	23	2	-105.82
gain	2	24	-102.82
gain	24	2	-105.61
gain	2	25	-99.77
gain	25	2	-104.44
gain	2	26	-107.00
gain	26	2	-108.18
gain	2	27	-104.84
gain	27	2	-108.73
gain	2	28	-111.16
gain	28	2	-109.30
gain	2	29	-111.05
gain	29	2	-108.89
gain	2	30	-103.31
gain	30	2	-106.00
gain	2	31	-107.35
gain	31	2	-109.49
gain	2	32	-109.00
gain	32	2	-110.61
gain	2	33	-102.19
gain	33	2	-102.61
gain	2	34	-107.40
gain	34	2	-108.59
gain	2	35	-109.39
gain	35	2	-114.51
gain	2	36	-107.95
gain	36	2	-109.70
gain	2	37	-113.76
gain	37	2	-110.44
gain	2	38	-109.16
gain	38	2	-107.72
gain	2	39	-114.13
gain	39	2	-117.07
gain	2	40	-108.88
