gain	0	1	-78.48
gain	1	0	-79.26
gain	0	2	-90.33
gain	2	0	-94.41
gain	0	3	-95.77
gain	3	0	-92.36
gain	0	4	-94.75
gain	4	0	-94.90
gain	0	5	-97.25
gain	5	0	-101.68
gain	0	6	-102.15
gain	6	0	-102.31
gain	0	7	-75.11
gain	7	0	-74.31
gain	0	8	-73.12
gain	8	0	-78.51
gain	0	9	-81.00
gain	9	0	-84.66
gain	0	10	-95.51
gain	10	0	-96.70
gain	0	11	-97.64
gain	11	0	-96.33
gain	0	12	-94.81
gain	12	0	-92.07
gain	0	13	-101.25
gain	13	0	-99.21
gain	0	14	-83.33
gain	14	0	-84.84
gain	0	15	-79.33
gain	15	0	-83.63
gain	0	16	-87.97
gain	16	0	-90.05
gain	0	17	-86.06
gain	17	0	-88.98
gain	0	18	-94.52
gain	18	0	-96.91
gain	0	19	-103.89
gain	19	0	-103.94
gain	0	20	-105.38
gain	20	0	-103.95
gain	0	21	-95.39
gain	21	0	-98.36
gain	0	22	-90.10
gain	22	0	-90.14
gain	0	23	-96.45
gain	23	0	-96.36
gain	0	24	-95.71
gain	24	0	-94.52
gain	0	25	-98.68
gain	25	0	-97.75
gain	0	26	-99.16
gain	26	0	-100.80
gain	0	27	-99.27
gain	27	0	-103.51
gain	0	28	-92.95
gain	28	0	-92.04
gain	0	29	-93.14
gain	29	0	-94.50
gain	0	30	-97.44
gain	30	0	-94.25
gain	0	31	-104.14
gain	31	0	-109.54
gain	0	32	-101.56
gain	32	0	-108.10
gain	0	33	-99.57
gain	33	0	-101.15
gain	0	34	-104.76
gain	34	0	-106.40
gain	0	35	-100.95
gain	35	0	-98.22
gain	0	36	-100.12
gain	36	0	-100.45
gain	0	37	-101.11
gain	37	0	-101.38
gain	0	38	-99.34
gain	38	0	-99.52
gain	0	39	-103.07
gain	39	0	-103.75
gain	0	40	-106.92
gain	40	0	-105.16
gain	0	41	-103.04
gain	41	0	-104.23
gain	0	42	-102.73
gain	42	0	-104.48
gain	0	43	-100.07
gain	43	0	-101.49
gain	0	44	-96.62
gain	44	0	-95.36
gain	0	45	-105.47
gain	45	0	-107.33
gain	0	46	-104.46
gain	46	0	-103.63
gain	0	47	-105.41
gain	47	0	-106.40
gain	0	48	-110.61
gain	48	0	-107.83
gain	1	2	-81.87
gain	2	1	-85.18
gain	1	3	-95.29
gain	3	1	-91.12
gain	1	4	-95.29
gain	4	1	-94.68
gain	1	5	-97.80
gain	5	1	-101.47
gain	1	6	-104.86
gain	6	1	-104.25
gain	1	7	-87.24
gain	7	1	-85.67
gain	1	8	-78.07
gain	8	1	-82.69
gain	1	9	-81.42
gain	9	1	-84.31
gain	1	10	-90.88
gain	10	1	-91.30
gain	1	11	-92.35
gain	11	1	-90.28
gain	1	12	-97.21
gain	12	1	-93.70
gain	1	13	-97.03
gain	13	1	-94.22
gain	1	14	-90.46
gain	14	1	-91.21
gain	1	15	-90.05
gain	15	1	-93.58
gain	1	16	-92.48
gain	16	1	-93.79
gain	1	17	-93.57
gain	17	1	-95.72
gain	1	18	-102.84
gain	18	1	-104.47
gain	1	19	-101.54
gain	19	1	-100.82
gain	1	20	-104.61
gain	20	1	-102.41
gain	1	21	-95.06
gain	21	1	-97.26
gain	1	22	-98.20
gain	22	1	-97.46
gain	1	23	-96.01
gain	23	1	-95.15
gain	1	24	-100.74
gain	24	1	-98.79
gain	1	25	-98.77
gain	25	1	-97.07
gain	1	26	-101.60
gain	26	1	-102.48
gain	1	27	-103.62
gain	27	1	-107.09
gain	1	28	-97.95
gain	28	1	-96.26
gain	1	29	-100.18
gain	29	1	-100.77
gain	1	30	-96.00
gain	30	1	-92.05
gain	1	31	-100.86
gain	31	1	-105.49
gain	1	32	-102.28
gain	32	1	-108.06
gain	1	33	-103.79
gain	33	1	-104.60
gain	1	34	-104.18
gain	34	1	-105.06
gain	1	35	-103.56
gain	35	1	-100.06
gain	1	36	-96.44
gain	36	1	-96.00
gain	1	37	-102.77
gain	37	1	-102.27
gain	1	38	-105.19
gain	38	1	-104.59
gain	1	39	-103.12
gain	39	1	-103.02
gain	1	40	-103.81
gain	40	1	-101.29
gain	1	41	-106.39
gain	41	1	-106.81
gain	1	42	-99.50
gain	42	1	-100.48
gain	1	43	-105.18
gain	43	1	-105.84
gain	1	44	-102.15
gain	44	1	-100.13
gain	1	45	-107.77
gain	45	1	-108.86
gain	1	46	-110.50
gain	46	1	-108.90
gain	1	47	-108.51
gain	47	1	-108.74
gain	1	48	-114.19
gain	48	1	-110.64
gain	2	3	-76.02
gain	3	2	-68.53
gain	2	4	-90.49
gain	4	2	-86.57
gain	2	5	-93.60
gain	5	2	-93.96
gain	2	6	-107.16
gain	6	2	-103.24
gain	2	7	-96.52
gain	7	2	-91.65
gain	2	8	-86.77
gain	8	2	-88.08
gain	2	9	-84.11
gain	9	2	-83.69
gain	2	10	-92.18
gain	10	2	-89.29
gain	2	11	-88.45
gain	11	2	-83.07
gain	2	12	-99.34
gain	12	2	-92.53
gain	2	13	-101.31
gain	13	2	-95.19
gain	2	14	-99.15
gain	14	2	-96.59
gain	2	15	-95.71
gain	15	2	-95.93
gain	2	16	-94.68
gain	16	2	-92.69
gain	2	17	-85.44
gain	17	2	-84.28
gain	2	18	-99.58
gain	18	2	-97.89
gain	2	19	-95.21
gain	19	2	-91.17
gain	2	20	-102.85
gain	20	2	-97.34
gain	2	21	-102.22
gain	21	2	-101.11
gain	2	22	-98.44
gain	22	2	-94.39
gain	2	23	-99.04
gain	23	2	-94.88
gain	2	24	-97.42
gain	24	2	-92.15
gain	2	25	-97.18
gain	25	2	-92.18
gain	2	26	-104.68
gain	26	2	-102.25
gain	2	27	-105.00
gain	27	2	-105.17
gain	2	28	-104.42
gain	28	2	-99.43
gain	2	29	-101.91
gain	29	2	-99.19
gain	2	30	-99.48
gain	30	2	-92.22
gain	2	31	-107.98
gain	31	2	-109.31
gain	2	32	-103.99
gain	32	2	-106.45
gain	2	33	-100.64
gain	33	2	-98.14
gain	2	34	-102.46
gain	34	2	-100.03
gain	2	35	-105.99
gain	35	2	-99.18
gain	2	36	-104.99
gain	36	2	-101.24
gain	2	37	-108.68
gain	37	2	-104.86
gain	2	38	-105.04
gain	38	2	-101.14
gain	2	39	-104.08
gain	39	2	-100.68
gain	2	40	-107.10
gain	40	2	-101.26
gain	2	41	-105.46
gain	41	2	-102.57
gain	2	42	-111.77
gain	42	2	-109.43
gain	2	43	-108.97
gain	43	2	-106.31
gain	2	44	-108.14
gain	44	2	-102.80
gain	2	45	-110.48
gain	45	2	-108.26
gain	2	46	-107.19
gain	46	2	-102.28
gain	2	47	-106.93
gain	47	2	-103.85
gain	2	48	-113.86
gain	48	2	-106.99
gain	3	4	-72.63
gain	4	3	-76.19
gain	3	5	-79.10
gain	5	3	-86.94
gain	3	6	-95.32
gain	6	3	-98.89
gain	3	7	-93.72
gain	7	3	-96.33
gain	3	8	-85.39
gain	8	3	-94.18
gain	3	9	-81.64
gain	9	3	-88.70
gain	3	10	-63.29
gain	10	3	-67.89
gain	3	11	-64.85
gain	11	3	-66.95
gain	3	12	-86.45
gain	12	3	-87.12
gain	3	13	-89.39
gain	13	3	-90.75
gain	3	14	-97.01
gain	14	3	-101.93
gain	3	15	-88.28
gain	15	3	-95.98
gain	3	16	-78.13
gain	16	3	-83.61
gain	3	17	-82.18
gain	17	3	-88.51
gain	3	18	-85.15
gain	18	3	-90.95
gain	3	19	-83.95
gain	19	3	-87.41
gain	3	20	-91.52
gain	20	3	-93.50
gain	3	21	-92.64
gain	21	3	-99.02
gain	3	22	-91.05
gain	22	3	-94.49
gain	3	23	-88.10
gain	23	3	-91.42
gain	3	24	-88.38
gain	24	3	-90.59
gain	3	25	-89.50
gain	25	3	-91.98
gain	3	26	-94.50
gain	26	3	-99.55
gain	3	27	-89.56
gain	27	3	-97.21
gain	3	28	-98.89
gain	28	3	-101.38
gain	3	29	-100.15
gain	29	3	-104.91
gain	3	30	-92.69
gain	30	3	-92.92
gain	3	31	-97.74
gain	31	3	-106.55
gain	3	32	-92.11
gain	32	3	-102.07
gain	3	33	-94.31
gain	33	3	-99.29
gain	3	34	-96.11
gain	34	3	-101.16
gain	3	35	-92.85
gain	35	3	-93.53
gain	3	36	-95.37
gain	36	3	-99.10
gain	3	37	-95.94
gain	37	3	-99.61
gain	3	38	-97.83
gain	38	3	-101.41
gain	3	39	-97.13
gain	39	3	-101.21
gain	3	40	-95.38
gain	40	3	-97.03
gain	3	41	-97.43
gain	41	3	-102.03
gain	3	42	-97.87
gain	42	3	-103.03
gain	3	43	-100.93
gain	43	3	-105.76
gain	3	44	-99.41
gain	44	3	-101.56
gain	3	45	-103.15
gain	45	3	-108.42
gain	3	46	-98.58
gain	46	3	-101.16
gain	3	47	-98.21
gain	47	3	-102.61
gain	3	48	-105.37
gain	48	3	-106.00
gain	4	5	-84.41
gain	5	4	-88.68
gain	4	6	-93.48
gain	6	4	-93.48
gain	4	7	-98.64
gain	7	4	-97.68
gain	4	8	-98.13
gain	8	4	-103.36
gain	4	9	-94.31
gain	9	4	-97.81
gain	4	10	-84.74
gain	10	4	-85.77
gain	4	11	-76.06
gain	11	4	-74.60
gain	4	12	-86.13
gain	12	4	-83.24
gain	4	13	-96.95
gain	13	4	-94.75
gain	4	14	-96.07
gain	14	4	-97.43
gain	4	15	-96.50
gain	15	4	-100.64
gain	4	16	-96.64
gain	16	4	-98.57
gain	4	17	-91.78
gain	17	4	-94.55
gain	4	18	-87.62
gain	18	4	-89.86
gain	4	19	-85.03
gain	19	4	-84.92
gain	4	20	-93.60
gain	20	4	-92.02
gain	4	21	-107.42
gain	21	4	-110.24
gain	4	22	-99.32
gain	22	4	-99.20
gain	4	23	-95.33
gain	23	4	-95.09
gain	4	24	-94.31
gain	24	4	-92.96
gain	4	25	-100.52
gain	25	4	-99.44
gain	4	26	-102.40
gain	26	4	-103.89
gain	4	27	-97.85
gain	27	4	-101.93
gain	4	28	-104.74
gain	28	4	-103.67
gain	4	29	-101.08
gain	29	4	-102.28
gain	4	30	-98.46
gain	30	4	-95.12
gain	4	31	-96.17
gain	31	4	-101.42
gain	4	32	-100.28
gain	32	4	-106.67
gain	4	33	-98.30
gain	33	4	-99.73
gain	4	34	-103.03
gain	34	4	-104.52
gain	4	35	-103.64
gain	35	4	-100.76
gain	4	36	-104.02
gain	36	4	-104.19
gain	4	37	-106.98
gain	37	4	-107.09
gain	4	38	-105.45
gain	38	4	-105.47
gain	4	39	-107.56
gain	39	4	-108.08
gain	4	40	-104.53
gain	40	4	-102.62
gain	4	41	-97.99
gain	41	4	-99.02
gain	4	42	-109.53
gain	42	4	-111.12
gain	4	43	-103.58
gain	43	4	-104.85
gain	4	44	-105.23
gain	44	4	-103.82
gain	4	45	-104.23
gain	45	4	-105.94
gain	4	46	-104.20
gain	46	4	-103.21
gain	4	47	-102.05
gain	47	4	-102.88
gain	4	48	-106.67
gain	48	4	-103.73
gain	5	6	-89.28
gain	6	5	-85.01
gain	5	7	-106.94
gain	7	5	-101.71
gain	5	8	-100.04
gain	8	5	-101.00
gain	5	9	-97.15
gain	9	5	-96.37
gain	5	10	-91.66
gain	10	5	-88.42
gain	5	11	-84.48
gain	11	5	-78.75
gain	5	12	-84.31
gain	12	5	-77.14
gain	5	13	-93.27
gain	13	5	-86.79
gain	5	14	-106.25
gain	14	5	-103.33
gain	5	15	-107.84
gain	15	5	-107.71
gain	5	16	-94.06
gain	16	5	-91.71
gain	5	17	-96.80
gain	17	5	-95.28
gain	5	18	-86.91
gain	18	5	-84.87
gain	5	19	-96.16
gain	19	5	-91.77
gain	5	20	-94.59
gain	20	5	-88.73
gain	5	21	-109.42
gain	21	5	-107.96
gain	5	22	-98.58
gain	22	5	-94.18
gain	5	23	-104.90
gain	23	5	-100.38
gain	5	24	-98.33
gain	24	5	-92.71
gain	5	25	-101.91
gain	25	5	-96.55
gain	5	26	-97.41
gain	26	5	-94.62
gain	5	27	-101.10
gain	27	5	-100.91
gain	5	28	-110.11
gain	28	5	-104.76
gain	5	29	-107.55
gain	29	5	-104.47
gain	5	30	-99.93
gain	30	5	-92.32
gain	5	31	-101.72
gain	31	5	-102.70
gain	5	32	-99.79
gain	32	5	-101.90
gain	5	33	-102.77
gain	33	5	-99.92
gain	5	34	-102.40
gain	34	5	-99.61
gain	5	35	-109.35
gain	35	5	-102.19
gain	5	36	-107.71
gain	36	5	-103.61
gain	5	37	-105.51
gain	37	5	-101.34
gain	5	38	-100.38
gain	38	5	-96.12
gain	5	39	-102.40
gain	39	5	-98.64
gain	5	40	-101.00
gain	40	5	-94.81
gain	5	41	-105.25
gain	41	5	-102.01
gain	5	42	-112.05
gain	42	5	-109.36
gain	5	43	-107.89
gain	43	5	-104.88
gain	5	44	-110.58
gain	44	5	-104.90
gain	5	45	-107.02
gain	45	5	-104.45
gain	5	46	-112.89
gain	46	5	-107.62
gain	5	47	-105.87
gain	47	5	-102.43
gain	5	48	-103.57
gain	48	5	-96.35
gain	6	7	-99.17
gain	7	6	-98.20
gain	6	8	-100.81
gain	8	6	-106.04
gain	6	9	-98.21
