gain	0	1	-82.43
gain	1	0	-80.41
gain	0	2	-92.43
gain	2	0	-95.42
gain	0	3	-93.07
gain	3	0	-92.96
gain	0	4	-100.44
gain	4	0	-99.19
gain	0	5	-102.89
gain	5	0	-110.90
gain	0	6	-108.68
gain	6	0	-114.75
gain	0	7	-87.45
gain	7	0	-89.79
gain	0	8	-89.33
gain	8	0	-92.80
gain	0	9	-90.98
gain	9	0	-95.51
gain	0	10	-101.45
gain	10	0	-100.50
gain	0	11	-104.74
gain	11	0	-110.31
gain	0	12	-103.44
gain	12	0	-105.53
gain	0	13	-110.49
gain	13	0	-113.24
gain	0	14	-94.58
gain	14	0	-91.96
gain	0	15	-88.49
gain	15	0	-88.28
gain	0	16	-98.17
gain	16	0	-101.22
gain	0	17	-99.08
gain	17	0	-101.10
gain	0	18	-106.04
gain	18	0	-108.69
gain	0	19	-107.06
gain	19	0	-105.06
gain	0	20	-110.43
gain	20	0	-109.24
gain	0	21	-99.46
gain	21	0	-101.22
gain	0	22	-97.83
gain	22	0	-101.16
gain	0	23	-100.22
gain	23	0	-105.26
gain	0	24	-104.00
gain	24	0	-105.20
gain	0	25	-101.53
gain	25	0	-98.51
gain	0	26	-102.02
gain	26	0	-103.01
gain	0	27	-108.36
gain	27	0	-114.22
gain	0	28	-101.76
gain	28	0	-104.52
gain	0	29	-107.41
gain	29	0	-111.30
gain	0	30	-99.14
gain	30	0	-99.94
gain	0	31	-102.07
gain	31	0	-98.66
gain	0	32	-101.24
gain	32	0	-104.82
gain	0	33	-108.30
gain	33	0	-111.85
gain	0	34	-113.18
gain	34	0	-116.90
gain	0	35	-106.26
gain	35	0	-106.38
gain	0	36	-103.75
gain	36	0	-102.76
gain	0	37	-108.04
gain	37	0	-113.03
gain	0	38	-105.77
gain	38	0	-107.50
gain	0	39	-113.83
gain	39	0	-115.03
gain	0	40	-110.87
gain	40	0	-109.42
gain	0	41	-109.93
gain	41	0	-115.63
gain	0	42	-107.27
gain	42	0	-108.77
gain	0	43	-104.38
gain	43	0	-106.99
gain	0	44	-107.17
gain	44	0	-107.44
gain	0	45	-105.89
gain	45	0	-102.11
gain	0	46	-106.06
gain	46	0	-106.77
gain	0	47	-109.54
gain	47	0	-109.51
gain	0	48	-111.35
gain	48	0	-110.14
gain	1	2	-75.03
gain	2	1	-80.05
gain	1	3	-89.15
gain	3	1	-91.06
gain	1	4	-96.84
gain	4	1	-97.61
gain	1	5	-95.89
gain	5	1	-105.93
gain	1	6	-104.80
gain	6	1	-112.90
gain	1	7	-86.32
